JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451128.4,5.8,,,Vis.,GZN,,54,58,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451128.4236,6.37,,,Vis.,CKM,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451128.427,6.08,,,Vis.,TOO,,,,,B12X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451128.434,5.94,,,Vis.,WBK,,,,,B7X26,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451128.4458,6.35,,,Vis.,TLA,,,,,B16X70,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451128.5,6.3,,,Vis.,SHS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451128.5,6.8,,,Vis.,VSB,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451128.8375,5.9,,,Vis.,MRV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.0972,5.5,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451129.3,5.8,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.38,5.8,,,Vis.,SAC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.4,6.0,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.4083,5.1,,,Vis.,CJU,K,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451129.4326,6.1,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.4479,6.0,,,Vis.,KGG,W,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.45486,5.6,,,Vis.,SGQ,K,64,55,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451129.462,6.2,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.6,6.1,,,Vis.,BVE,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451129.6875,6.0,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.70,5.6,,,Vis.,CJL,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451129.8,5.8,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451130.3,5.6,,,Vis.,DNO,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451130.410,6.0,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451130.42708,5.45,,,Vis.,SGQ,K,55,64,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451130.5,6.0,,,Vis.,HCS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451130.5,6.0,,,Vis.,KIL,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451130.5,5.9,,,Vis.,RRZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451130.5236,5.5,,,Vis.,AAX,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451130.7,5.8,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451131.3,5.4,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451131.35,5.6,,,Vis.,HSY,,,,,,,,V,,,,OMI CET,NAS,STD,,,,
2451131.5,5.6,,,Vis.,SHV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451131.5791,5.6,,,Vis.,LX,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451131.6,5.3,,,Vis.,GEC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451131.7674,5.8,,,Vis.,LRD,,,,,,,,V,,,,OMI CET,,STD,,,,
2451131.9368,5.9,,,Vis.,KSH,,,,,,,,V,,,,OMI CET,,STD,,,,
2451132.0639,5.2,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451132.2743,5.77,,,Vis.,MDI,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451132.4375,5.7,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451132.493,4.88,,,Vis.,MTON,,,,,B11X80,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451132.6,5.6,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451132.7,5.4,,,Vis.,PTI,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.0277,5.71,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451133.3,5.4,,,Vis.,BSR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.3,5.9,,,Vis.,HBA,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.434,5.29,,,Vis.,TOO,,,,,B12X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451133.43750,5.4,,,Vis.,SGQ,K,55,64,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451133.4479,5.6,,,Vis.,AAX,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.4736,5.2,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.5,5.1,,,Vis.,OV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.54,5.1,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.542,5.3,,,Vis.,GRW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.6,5.4,,,Vis.,CGF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.6,5.0,,,Vis.,THR,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.6,5.2,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451133.660,5.4,,,Vis.,LJU,,,,,,,,V,,,,OMI CET,,STD,,,,
2451134.3229,5.19,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451134.4146,5.0,,,Vis.,FJT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451134.41667,5.3,,,Vis.,SGQ,K,55,64,Tirion2000.0,""" 	Roma, Sesto Celere. Bino 12x50. """,,,Z,,,,omi Cet,AAVSO,STD,,,,
2451134.43,5.5,,,Vis.,GRL,JU,,,,,,,V,,,,OMI CET,NAS,STD,,,,
2451134.5,5.6,,,Vis.,PPS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451134.5,5.4,,,Vis.,RRZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451134.7,5.4,,,Vis.,PLA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451134.7986,5.5,,,Vis.,KB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451135.3,5.7,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451135.3,5.7,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451135.32986,5.15,,,Vis.,SGQ,K,4.9,5.4,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451135.375,5.18,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451135.38,5.1,,,Vis.,SAC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451135.4,5.1,,,Vis.,GGX,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451135.4,5.7,,,Vis.,JRJ,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451135.6,5.4,,,Vis.,CNL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451135.6,5.4,,,Vis.,SHA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.0,5.06,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451136.0069,5.0,,,Vis.,LRG,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451136.0743,4.9,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451136.3,5.2,,,Vis.,HOO,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451136.4,5.1,,,Vis.,VED,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451136.4,5.0,,,Vis.,GZN,,41,54,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451136.4326,5.0,,,Vis.,IRM,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.4965,4.8,,,Vis.,LX,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.5,5.5,,,Vis.,RRZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451136.5,5.2,,,Vis.,SHV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451136.5,5.0,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.56,5.2,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.563,5.2,,,Vis.,GRW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.6278,5.3,,,Vis.,HTY,,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.7,4.9,,,Vis.,AAP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451136.7354,5.4,,,Vis.,MRV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451137.4,5.6,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451137.452,5.3,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451137.49306,4.9,,,Vis.,SGQ,K,49,54,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50. Comparison with Aldebaran 0.9 at naked eye and Mira with bino (-5 ma""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451137.5,5.4,,,Vis.,BMU,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451137.5,5.1,,,Vis.,TDB,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451137.6069,5.1,,,Vis.,AAX,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451137.7,5.2,,,Vis.,LEV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.2708,4.9,,,Vis.,KGG,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.33,4.8,,,Vis.,SAC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.4076,5.32,,,Vis.,WBK,,,,,B7X26,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451138.47917,4.8,,,Vis.,SGQ,K,49,46,Tirion2000.0,""" 	Roma, Sesto Celere. Bino 12x50 comp. Aldebaran 0.9 and Saturn 0.6 without bino. """,,,Z,,,,omi Cet,AAVSO,STD,,,,
2451138.5,4.4,,,Vis.,GEC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.5,5.2,,,Vis.,SUS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.51,5.0,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.6,4.9,,,Vis.,LTB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.6,5.4,,,Vis.,SET,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.6,5.1,,,Vis.,SJE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.6,4.7,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451138.6563,5.2,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.2,5.4,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451139.2750,4.8,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.3,5.4,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.3,5.1,,,Vis.,LME,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.42,5.0,,,Vis.,SAC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.6,5.1,,,Vis.,MOL,FRS,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.6326,5.3,,,Vis.,HTY,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.7,5.1,,,Vis.,MOW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451139.7153,5.3,,,Vis.,KB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.3,5.3,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.3854,4.8,,,Vis.,CJU,K,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451140.389,5.1,,,Vis.,KHL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.39,4.8,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.4,5.1,,,Vis.,DNO,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.441,5.4,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.49,5.0,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451140.5,5.2,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451140.5,5.3,,,Vis.,FRF,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451140.5,5.1,,,Vis.,KIL,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451140.6,4.8,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.0069,5.0,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451141.0208,4.78,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451141.3437,5.13,,,Vis.,BNMA,,,,,B10X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451141.37,4.7,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.385,5.2,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.4,5.0,,,Vis.,CRX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.4,5.0,,,Vis.,JRJ,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451141.4791,4.6,,,Vis.,LX,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.5,4.9,,,Vis.,RRZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451141.5,5.1,,,Vis.,STF,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451141.5034,5.0,,,Vis.,AAX,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.6146,5.0,,,Vis.,JRA,S,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.7,4.7,,,Vis.,PLA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451141.7,4.8,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.3291,5.1,,,Vis.,TOO,,,,,B12X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451142.38542,4.55,,,Vis.,SGQ,K,46,49,Tirion2000.0,"""Roma, Sesto Celere. Bino 12X50 Saturn 0.6 comp. without bino.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451142.4,5.0,,,Vis.,LMF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.4,5.5,,,Vis.,SHS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.5,4.8,,,Vis.,OV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.5,4.9,,,Vis.,SKI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451142.6,4.7,,,Vis.,AAP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.6,4.6,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451142.9,5.2,,,Vis.,CR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451143.375,5.09,,,Vis.,CKM,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451143.4,5.1,,,Vis.,HSY,,,,,,,,V,,,,OMI CET,NAS,STD,,,,
2451143.4,5.2,,,Vis.,LMF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451143.4166,5.24,,,Vis.,JAQ,,,,,B8X56,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451143.4174,5.7,,,Vis.,SIV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451143.4236,4.8,,,Vis.,IRM,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451143.4486,4.8,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451143.4583,5.29,,,Vis.,HLQ,,,,,B10X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451143.5,4.8,,,Vis.,KANB,W,41,55,0214-03(A),AAVSO CHART,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451143.9569,5.1,,,Vis.,WPX,,NA,,NA,,,,Z,,,,OMI CET,VSS,STD,,,,
2451144.5,5.0,,,Vis.,SET,,,,,,,,V,,,,OMI CET,,STD,,,,
2451144.58,4.9,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451144.6,5.1,,,Vis.,BVE,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451144.6,4.6,,,Vis.,WEF,MU,,,,,,,V,,,,OMI CET,,STD,,,,
2451144.6,5.2,,,Vis.,WI,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451144.7479,5.3,,,Vis.,MRV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451144.9444,5.1,,,Vis.,KSH,,,,,,,,V,,,,OMI CET,,STD,,,,
2451145.4729,5.47,,,Vis.,NMQ,,,,,B10X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451145.5,5.0,,,Vis.,LTB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451145.5611,5.25,,,Vis.,TLA,,,,,B16X70,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451145.6,4.6,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451145.7,4.9,,,Vis.,PPL,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451145.7,4.7,,,Vis.,WC,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451145.7632,5.1,,,Vis.,MDP,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.0521,4.7,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451146.2777,4.88,,,Vis.,TLA,,,,,B16X70,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451146.3,5.0,,,Vis.,LME,,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.3076,5.2,,,Vis.,DRCA,,,,,B10X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451146.4,5.2,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.41806,4.65,,,Vis.,SGQ,K,46,49,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50 comp. Saturn 0.6 without bino.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451146.4299,4.9,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.4305,4.91,,,Vis.,JAQ,,,,,B8X56,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451146.4548,4.76,,,Vis.,MTON,,,,,B11X80,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451146.4895,4.6,,,Vis.,LX,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.5,4.5,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.63,4.9,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451146.631,4.9,,,Vis.,GRW,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451147.0277,4.62,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451147.3576,5.18,,,Vis.,MDI,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451148.5,4.6,,,Vis.,WEF,MU,,,,,,,V,,,,OMI CET,,STD,,,,
2451148.5034,4.7,,,Vis.,AAX,AM,,,,,,,V,,,,OMI CET,,STD,,,,
2451148.7,5.2,,,Vis.,LZT,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451149.33,4.6,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451149.5,4.9,,,Vis.,SXT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451149.5,4.5,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451149.6,4.9,,,Vis.,MOL,FRS,,,,,,,V,,,,OMI CET,,STD,,,,
2451149.6472,5.0,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451150.0243,4.62,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451150.3,4.9,,,Vis.,SUS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451151.287,4.9,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451151.4,4.8,,,Vis.,LMF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451151.7,4.9,,,Vis.,CGF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.2,4.3,,,Vis.,BSR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.3076,5.2,,,Vis.,TLA,,,,,B16X70,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451152.4,5.0,,,Vis.,GZN,,41,54,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451152.4,5.0,,,Vis.,LMF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.4,5.1,,,Vis.,VED,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451152.42,4.6,,,Vis.,SAC,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.425,4.83,,,Vis.,WBK,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451152.4618,4.9,,,Vis.,CKM,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451152.54,4.8,,,Vis.,GAT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.542,4.8,,,Vis.,GRW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.5493,4.93,,,Vis.,TOO,,,,,B12X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451152.6,4.3,,,Vis.,GVN,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451152.6319,5.1,,,Vis.,MDP,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451153.2673,5.46,,,Vis.,TLA,,,,,B16X70,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451153.2743,4.62,,,Vis.,JAQ,,,,,B8X56,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451153.302,5.08,,,Vis.,MDI,,,,,B20X60,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451153.3639,4.4,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451153.41,4.9,,,Vis.,GRL,,,,,,,,Z,,,,OMICRON CET,NAS,STD,,,,BAAVSS
2451153.427,4.88,,,Vis.,MTON,,,,,B11X80,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451153.5903,5.2,,,Vis.,MRV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451153.7,4.8,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.0972,4.45,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451154.2,5.1,,,Vis.,GUN,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451154.2215,4.7,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.3,5.0,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451154.3,4.9,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.3,4.8,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451154.3,5.0,,,Vis.,LME,,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.3,5.1,,,Vis.,VSB,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451154.3,4.9,,,Vis.,BMU,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451154.441,4.6,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.5,5.0,,,Vis.,PPS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451154.5,4.6,,,Vis.,RRZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451154.5,4.7,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451154.5854,5.1,,,Vis.,KB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.3,4.8,,,Vis.,JRJ,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451155.382,4.9,,,Vis.,MUY,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.4,5.0,,,Vis.,LMF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.4,4.6,,,Vis.,PLA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.41667,4.68,,,Vis.,SGQ,K,46,49,Tirion2000.0,"""Roma, Sesto Celere. Bino 12x50 comp. Saturn 0.6 without bino.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451155.5,4.2,,,Vis.,EJO,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451155.5,4.9,,,Vis.,LTB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.5,4.8,,,Vis.,SET,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.5715,4.9,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.6,4.8,,,V,THR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451155.7,5.1,,,Vis.,MOW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451156.0416,4.45,,,Vis.,TJP,,,,,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451156.3,5.0,,,Vis.,WPT,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451156.4,4.9,,,Vis.,SUS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451156.5,5.1,,,Vis.,SHA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451156.5,5.0,,,Vis.,SHV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451156.6,4.4,,,Vis.,AAP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451156.6,4.7,,,Vis.,SXT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451157.0611,4.9,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451157.2,4.9,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
